category,date,year,week,id_project,project_name,start_price,end_price,performance
Development,2024-01-20,2024,3,16945,ApeX,2.07,2.48,0.19806763285024162
Development,2024-01-13,2024,2,22586,Openfabric AI,0.162145,0.146378,-0.09724012457985139
Development,2024-01-20,2024,3,22586,Openfabric AI,0.146378,0.162845,0.11249641339545546
Development,2024-01-13,2024,2,22587,Comsats,0.0327468,0.0256584,-0.21646084502913257
Development,2024-01-20,2024,3,22587,Comsats,0.0256584,0.0170994,-0.3335749696005986
Development,2024-01-13,2024,2,22589,SophiaVerse,0.077629,0.074803,-0.03640392121500997
Development,2024-01-20,2024,3,22589,SophiaVerse,0.074803,0.066309,-0.11355159552424353
Development,2024-01-13,2024,2,18496,Aerarium Fi,8.65,7.66,-0.11445086705202315
Development,2024-01-20,2024,3,18496,Aerarium Fi,7.66,6.09,-0.2049608355091384
Development,2024-01-13,2024,2,24643,Coq Inu,1.38e-06,1.5e-06,0.08695652173913053
Development,2024-01-20,2024,3,24643,Coq Inu,1.5e-06,1.1e-06,-0.26666666666666666
Development,2024-01-13,2024,2,22599,MEME (Ordinals),33.95,40.8,0.20176730486008818
Development,2024-01-20,2024,3,22599,MEME (Ordinals),40.8,29.07,-0.2874999999999999
Development,2024-01-13,2024,2,22600,Pika Protocol,0.364937,0.416741,0.14195326864636898
Development,2024-01-20,2024,3,22600,Pika Protocol,0.416741,0.402013,-0.03534089518429904
Development,2024-01-13,2024,2,22602,f(x) Protocol,78.42,96.02,0.22443254271869414
Development,2024-01-20,2024,3,22602,f(x) Protocol,96.02,79.71,-0.16986044574047077
Development,2024-01-13,2024,2,16458,Paragen,0.0298962,0.0279803,-0.0640850676674628
Development,2024-01-20,2024,3,16458,Paragen,0.0279803,0.020281,-0.27516860076553856
Development,2024-01-13,2024,2,21068,Cheelee,15.1,16.13,0.06821192052980128
Development,2024-01-20,2024,3,21068,Cheelee,16.13,15.63,-0.030998140111593197
Development,2024-01-13,2024,2,1103,Gnosis,185.52,209.06,0.12688658904700298
Development,2024-01-20,2024,3,1103,Gnosis,209.06,211.11,0.009805797378742999
Development,2024-01-13,2024,2,10321,WOO Network,0.389577,0.433888,0.11374131429730192
Development,2024-01-20,2024,3,10321,WOO Network,0.433888,0.40288,-0.07146544730437343
Development,2024-01-13,2024,2,24663,Rocky the dog,0.0038427,0.0245279,5.3829859213573785
Development,2024-01-20,2024,3,24663,Rocky the dog,0.0245279,0.00863934,-0.6477749827747177
Development,2024-01-13,2024,2,22628,Champignons of Arborethia,0.00259141,0.00332804,0.28425837671383525
Development,2024-01-20,2024,3,22628,Champignons of Arborethia,0.00332804,0.00304102,-0.08624295381065125
Development,2024-01-13,2024,2,10341,CropperFinance,0.00810193,0.00780618,-0.036503647896242004
Development,2024-01-20,2024,3,10341,CropperFinance,0.00780618,0.00461154,-0.40924498282130317
Development,2024-01-13,2024,2,1128,IRISnet,0.0284266,0.0288051,0.01331499370308093
Development,2024-01-20,2024,3,1128,IRISnet,0.0288051,0.0281786,-0.02174962072688512
Development,2024-01-13,2024,2,621,Cardano,0.523814,0.549262,0.04858213029815932
Development,2024-01-20,2024,3,621,Cardano,0.549262,0.512815,-0.06635631083162499
Development,2024-01-14,2024,3,14449,Aave ETH v1,1951.95,1951.95,0.0
Development,2024-01-13,2024,2,121,Aeternity,0.0209914,0.0200476,-0.044961269853368596
Development,2024-01-20,2024,3,121,Aeternity,0.0200476,0.0177278,-0.11571459925377604
Development,2024-01-13,2024,2,23161,Dor,0.0381773,0.0450652,0.18041873050215712
