id_project,week_performance,year,init_price,end_price,performance,date_performance
2391,11,2024,0.258718,0.258203,-0.001990584342797902,2024-03-23 21:03:45
2391,12,2024,0.258203,0.263575,0.020805335336924774,2024-03-30 21:03:52
2391,13,2024,0.263575,0.246277,-0.06562837901925452,2024-04-06 21:04:10
2391,14,2024,0.246277,0.160139,-0.3497606353821104,2024-04-13 21:05:17
2391,15,2024,0.160139,0.199549,0.2460987017528522,2024-04-20 21:05:28
2391,16,2024,0.199549,0.1914,-0.040837087632611624,2024-04-27 21:05:00
2391,17,2024,0.1914,0.184338,-0.036896551724137854,2024-05-04 21:05:21
3844,5,2024,1.12,1.16,0.035714285714285546,2024-02-10 21:04:12
3844,6,2024,1.16,1.33,0.1465517241379312,2024-02-18 03:02:09
3844,7,2024,1.33,1.32,-0.0075187969924812095,2024-02-24 21:05:07
3844,8,2024,1.32,1.49,0.12878787878787873,2024-03-02 21:04:49
3844,9,2024,1.49,1.55,0.040268456375838965,2024-03-09 21:04:47
3844,10,2024,1.55,1.35,-0.1290322580645161,2024-03-16 21:04:59
3844,11,2024,1.35,1.38,0.022222222222222077,2024-03-23 21:05:11
3844,12,2024,1.38,1.38,0.0,2024-03-30 21:05:16
3844,13,2024,1.38,1.26,-0.08695652173913036,2024-04-06 21:06:14
3844,14,2024,1.26,0.887131,-0.2959277777777778,2024-04-13 21:08:23
3844,15,2024,0.887131,1.14,0.2850413298599642,2024-04-20 21:07:31
3844,16,2024,1.14,1.05,-0.07894736842105252,2024-04-27 21:06:52
3844,17,2024,1.05,1.19,0.13333333333333325,2024-05-04 21:07:47
4688,5,2024,6.88,7.26,0.05523255813953487,2024-02-10 21:00:31
4688,6,2024,7.26,7.66,0.05509641873278242,2024-02-18 21:00:37
4688,7,2024,7.66,7.8,0.018276762402088732,2024-02-24 21:00:35
4688,8,2024,7.8,9.19,0.17820512820512815,2024-03-02 21:00:32
4688,9,2024,9.19,10.52,0.14472252448313386,2024-03-09 21:00:35
4688,10,2024,10.52,9.93,-0.056083650190114055,2024-03-16 21:00:30
4688,11,2024,9.93,9.11,-0.08257804632426992,2024-03-23 21:00:27
4688,12,2024,9.11,9.49,0.04171240395170152,2024-03-30 21:00:32
4688,13,2024,9.49,8.45,-0.1095890410958905,2024-04-06 21:00:34
4688,14,2024,8.45,5.95,-0.2958579881656804,2024-04-13 21:00:41
4688,15,2024,5.95,7.24,0.21680672268907564,2024-04-20 21:00:43
4688,16,2024,7.24,6.79,-0.06215469613259671,2024-04-27 21:00:40
4688,17,2024,6.79,7.17,0.055964653902798214,2024-05-04 21:00:46
