,id_project,week,year,top,score,created_at,name,week_associated
1127,769,11,2024,General,68.40,2024-03-18 01:21:46,Cosmos,14
1128,5395,11,2024,General,68.34,2024-03-18 01:23:33,Uniswap,14
1129,1069,11,2024,General,68.24,2024-03-18 01:22:05,Hedera Hashgraph,14
1130,7102,11,2024,General,68.05,2024-03-18 01:24:11,Flow - Dapper Labs,14
1131,147,11,2024,General,68.03,2024-03-18 01:21:27,Algorand,14
1132,1011,11,2024,General,68.02,2024-03-18 01:21:58,Theta Network,14
1133,1005,11,2024,General,67.75,2024-03-18 01:21:57,Synthetix Network Token,14
1134,3747,11,2024,General,67.55,2024-03-18 01:23:04,Solana,14
1135,998,11,2024,General,67.52,2024-03-18 01:21:55,Dogecoin,14
1136,6723,11,2024,General,67.26,2024-03-18 01:24:03,Lido DAO,14
1137,6569,11,2024,General,67.22,2024-03-18 01:23:58,The Graph,14
1138,1013,11,2024,General,66.73,2024-03-18 01:21:58,KuCoin Shares,14
1139,2391,11,2024,General,66.50,2024-03-18 01:22:47,Klaytn,14
1140,376,12,2024,General,82.57,2024-03-25 00:24:25,Bitcoin,14
1141,978,12,2024,General,79.18,2024-03-25 00:24:41,Ethereum,14
1142,979,12,2024,General,75.11,2024-03-25 00:24:42,XRP,14
1143,345,12,2024,General,70.79,2024-03-25 00:24:24,Binance Coin,14
1144,1036,12,2024,General,70.60,2024-03-25 00:24:50,Polygon,14
1145,5518,12,2024,General,70.09,2024-03-25 00:26:19,Avalanche,14
1146,3747,12,2024,General,69.51,2024-03-25 00:25:50,Solana,14
1147,621,12,2024,General,69.38,2024-03-25 00:24:31,Cardano,14
1148,986,12,2024,General,69.36,2024-03-25 00:24:43,Monero,14
1149,659,12,2024,General,69.15,2024-03-25 00:24:33,ChainLink,14
1150,8839,12,2024,General,69.08,2024-03-25 00:27:29,Internet Computer,14
1151,3844,12,2024,General,69.07,2024-03-25 00:25:52,Trust Wallet Token,14
1152,809,12,2024,General,68.26,2024-03-25 00:24:37,Crypto.com Coin,14
1153,984,12,2024,General,68.19,2024-03-25 00:24:43,TRON,14
1154,769,12,2024,General,68.10,2024-03-25 00:24:36,Cosmos,14
1155,907,12,2024,General,68.08,2024-03-25 00:24:39,Decentraland,14
1156,6569,12,2024,General,68.05,2024-03-25 00:26:41,The Graph,14
1157,5613,12,2024,General,67.98,2024-03-25 00:26:22,Aave,14
1158,1069,12,2024,General,67.76,2024-03-25 00:24:54,Hedera Hashgraph,14
1159,4688,12,2024,General,67.72,2024-03-25 00:26:03,Polkadot,14
1160,147,12,2024,General,67.50,2024-03-25 00:24:18,Algorand,14
1161,6009,12,2024,General,67.38,2024-03-25 00:26:30,Axie Infinity,14
1162,1062,12,2024,General,67.28,2024-03-25 00:24:53,Fantom,14
1163,7102,12,2024,General,67.24,2024-03-25 00:26:52,Flow - Dapper Labs,14
1164,4406,12,2024,General,66.90,2024-03-25 00:26:00,DeFiChain,14
1165,1011,12,2024,General,66.61,2024-03-25 00:24:47,Theta Network,14
1166,5674,12,2024,General,66.44,2024-03-25 00:26:23,PancakeSwap,14
1167,6723,12,2024,General,66.20,2024-03-25 00:26:46,Lido DAO,14
1168,998,12,2024,General,65.95,2024-03-25 00:24:45,Dogecoin,14
1169,985,12,2024,General,65.69,2024-03-25 00:24:43,Tezos,14
1170,376,13,2024,General,85.82,2024-03-31 23:08:46,Bitcoin,14
1171,978,13,2024,General,82.08,2024-03-31 23:09:02,Ethereum,14
1172,979,13,2024,General,75.97,2024-03-31 23:09:02,XRP,14
1173,5518,13,2024,General,71.86,2024-03-31 23:10:43,Avalanche,14
1174,345,13,2024,General,71.67,2024-03-31 23:08:45,Binance Coin,14
1175,10418,13,2024,General,70.51,2024-03-31 23:12:43,The Open Network,14
1176,1036,13,2024,General,70.20,2024-03-31 23:09:11,Polygon,14
1177,8839,13,2024,General,70.01,2024-03-31 23:11:56,Internet Computer,14
1178,621,13,2024,General,69.67,2024-03-31 23:08:52,Cardano,14
1179,659,13,2024,General,69.30,2024-03-31 23:08:53,ChainLink,14
1180,769,13,2024,General,69.08,2024-03-31 23:08:56,Cosmos,14
1181,986,13,2024,General,68.95,2024-03-31 23:09:04,Monero,14
1182,4688,13,2024,General,68.94,2024-03-31 23:10:26,Polkadot,14
1183,3844,13,2024,General,68.94,2024-03-31 23:10:14,Trust Wallet Token,14
1184,3747,13,2024,General,68.87,2024-03-31 23:10:12,Solana,14
1185,1069,13,2024,General,68.74,2024-03-31 23:09:15,Hedera Hashgraph,14
1186,984,13,2024,General,68.65,2024-03-31 23:09:03,TRON,14
1187,907,13,2024,General,68.55,2024-03-31 23:08:59,Decentraland,14
1188,5613,13,2024,General,68.52,2024-03-31 23:10:45,Aave,14
1189,6569,13,2024,General,68.16,2024-03-31 23:11:05,The Graph,14
1190,1013,13,2024,General,67.99,2024-03-31 23:09:08,KuCoin Shares,14
1191,994,13,2024,General,67.90,2024-03-31 23:09:05,VeChain,14
1192,7102,13,2024,General,67.75,2024-03-31 23:11:17,Flow - Dapper Labs,14
1193,6723,13,2024,General,67.40,2024-03-31 23:11:10,Lido DAO,14
1194,1062,13,2024,General,67.16,2024-03-31 23:09:14,Fantom,14
1195,1011,13,2024,General,67.10,2024-03-31 23:09:08,Theta Network,14
1196,18126,13,2024,General,66.69,2024-03-31 23:16:07,Optimism,14
1197,5674,13,2024,General,66.65,2024-03-31 23:10:47,PancakeSwap,14
1198,998,13,2024,General,66.15,2024-03-31 23:09:05,Dogecoin,14
1199,2391,13,2024,General,66.11,2024-03-31 23:09:56,Klaytn,14
1200,376,11,2024,General,87.91,2024-03-18 01:21:35,Bitcoin,15
1201,978,11,2024,General,75.88,2024-03-18 01:21:52,Ethereum,15
1202,345,11,2024,General,73.48,2024-03-18 01:21:33,Binance Coin,15
1203,979,11,2024,General,73.03,2024-03-18 01:21:52,XRP,15
1204,5518,11,2024,General,70.91,2024-03-18 01:23:36,Avalanche,15
1205,1036,11,2024,General,69.75,2024-03-18 01:22:01,Polygon,15
1206,3844,11,2024,General,69.67,2024-03-18 01:23:06,Trust Wallet Token,15
1207,994,11,2024,General,69.52,2024-03-18 01:21:55,VeChain,15
1208,659,11,2024,General,69.41,2024-03-18 01:21:42,ChainLink,15
1209,8839,11,2024,General,69.38,2024-03-18 01:24:50,Internet Computer,15
1210,986,11,2024,General,69.33,2024-03-18 01:21:53,Monero,15
1211,4688,11,2024,General,69.27,2024-03-18 01:23:18,Polkadot,15
1212,5613,11,2024,General,69.22,2024-03-18 01:23:38,Aave,15
1213,621,11,2024,General,69.01,2024-03-18 01:21:41,Cardano,15
1214,907,11,2024,General,68.88,2024-03-18 01:21:49,Decentraland,15
1215,984,11,2024,General,68.77,2024-03-18 01:21:53,TRON,15
1216,1062,11,2024,General,68.51,2024-03-18 01:22:04,Fantom,15
1217,769,11,2024,General,68.40,2024-03-18 01:21:46,Cosmos,15
1218,5395,11,2024,General,68.34,2024-03-18 01:23:33,Uniswap,15
1219,1069,11,2024,General,68.24,2024-03-18 01:22:05,Hedera Hashgraph,15
1220,7102,11,2024,General,68.05,2024-03-18 01:24:11,Flow - Dapper Labs,15
1221,147,11,2024,General,68.03,2024-03-18 01:21:27,Algorand,15
1222,1011,11,2024,General,68.02,2024-03-18 01:21:58,Theta Network,15
1223,1005,11,2024,General,67.75,2024-03-18 01:21:57,Synthetix Network Token,15
1224,3747,11,2024,General,67.55,2024-03-18 01:23:04,Solana,15
1225,998,11,2024,General,67.52,2024-03-18 01:21:55,Dogecoin,15
1226,6723,11,2024,General,67.26,2024-03-18 01:24:03,Lido DAO,15
1227,6569,11,2024,General,67.22,2024-03-18 01:23:58,The Graph,15
1228,1013,11,2024,General,66.73,2024-03-18 01:21:58,KuCoin Shares,15
1229,2391,11,2024,General,66.50,2024-03-18 01:22:47,Klaytn,15
1230,376,12,2024,General,82.57,2024-03-25 00:24:25,Bitcoin,15
1231,978,12,2024,General,79.18,2024-03-25 00:24:41,Ethereum,15
1232,979,12,2024,General,75.11,2024-03-25 00:24:42,XRP,15
1233,345,12,2024,General,70.79,2024-03-25 00:24:24,Binance Coin,15
1234,1036,12,2024,General,70.60,2024-03-25 00:24:50,Polygon,15
1235,5518,12,2024,General,70.09,2024-03-25 00:26:19,Avalanche,15
1236,3747,12,2024,General,69.51,2024-03-25 00:25:50,Solana,15
1237,621,12,2024,General,69.38,2024-03-25 00:24:31,Cardano,15
1238,986,12,2024,General,69.36,2024-03-25 00:24:43,Monero,15
1239,659,12,2024,General,69.15,2024-03-25 00:24:33,ChainLink,15
1240,8839,12,2024,General,69.08,2024-03-25 00:27:29,Internet Computer,15
1241,3844,12,2024,General,69.07,2024-03-25 00:25:52,Trust Wallet Token,15
1242,809,12,2024,General,68.26,2024-03-25 00:24:37,Crypto.com Coin,15
1243,984,12,2024,General,68.19,2024-03-25 00:24:43,TRON,15
1244,769,12,2024,General,68.10,2024-03-25 00:24:36,Cosmos,15
1245,907,12,2024,General,68.08,2024-03-25 00:24:39,Decentraland,15
1246,6569,12,2024,General,68.05,2024-03-25 00:26:41,The Graph,15
1247,5613,12,2024,General,67.98,2024-03-25 00:26:22,Aave,15
1248,1069,12,2024,General,67.76,2024-03-25 00:24:54,Hedera Hashgraph,15
1249,4688,12,2024,General,67.72,2024-03-25 00:26:03,Polkadot,15
1250,147,12,2024,General,67.50,2024-03-25 00:24:18,Algorand,15
1251,6009,12,2024,General,67.38,2024-03-25 00:26:30,Axie Infinity,15
1252,1062,12,2024,General,67.28,2024-03-25 00:24:53,Fantom,15
1253,7102,12,2024,General,67.24,2024-03-25 00:26:52,Flow - Dapper Labs,15
1254,4406,12,2024,General,66.90,2024-03-25 00:26:00,DeFiChain,15
1255,1011,12,2024,General,66.61,2024-03-25 00:24:47,Theta Network,15
1256,5674,12,2024,General,66.44,2024-03-25 00:26:23,PancakeSwap,15
1257,6723,12,2024,General,66.20,2024-03-25 00:26:46,Lido DAO,15
1258,998,12,2024,General,65.95,2024-03-25 00:24:45,Dogecoin,15
1259,985,12,2024,General,65.69,2024-03-25 00:24:43,Tezos,15
1260,376,13,2024,General,85.82,2024-03-31 23:08:46,Bitcoin,15
1261,978,13,2024,General,82.08,2024-03-31 23:09:02,Ethereum,15
1262,979,13,2024,General,75.97,2024-03-31 23:09:02,XRP,15
1263,5518,13,2024,General,71.86,2024-03-31 23:10:43,Avalanche,15
1264,345,13,2024,General,71.67,2024-03-31 23:08:45,Binance Coin,15
1265,10418,13,2024,General,70.51,2024-03-31 23:12:43,The Open Network,15
1266,1036,13,2024,General,70.20,2024-03-31 23:09:11,Polygon,15
1267,8839,13,2024,General,70.01,2024-03-31 23:11:56,Internet Computer,15
1268,621,13,2024,General,69.67,2024-03-31 23:08:52,Cardano,15
1269,659,13,2024,General,69.30,2024-03-31 23:08:53,ChainLink,15
1270,769,13,2024,General,69.08,2024-03-31 23:08:56,Cosmos,15
1271,986,13,2024,General,68.95,2024-03-31 23:09:04,Monero,15
1272,4688,13,2024,General,68.94,2024-03-31 23:10:26,Polkadot,15
1273,3844,13,2024,General,68.94,2024-03-31 23:10:14,Trust Wallet Token,15
1274,3747,13,2024,General,68.87,2024-03-31 23:10:12,Solana,15
1275,1069,13,2024,General,68.74,2024-03-31 23:09:15,Hedera Hashgraph,15
1276,984,13,2024,General,68.65,2024-03-31 23:09:03,TRON,15
1277,907,13,2024,General,68.55,2024-03-31 23:08:59,Decentraland,15
1278,5613,13,2024,General,68.52,2024-03-31 23:10:45,Aave,15
1279,6569,13,2024,General,68.16,2024-03-31 23:11:05,The Graph,15
1280,1013,13,2024,General,67.99,2024-03-31 23:09:08,KuCoin Shares,15
1281,994,13,2024,General,67.90,2024-03-31 23:09:05,VeChain,15
1282,7102,13,2024,General,67.75,2024-03-31 23:11:17,Flow - Dapper Labs,15
1283,6723,13,2024,General,67.40,2024-03-31 23:11:10,Lido DAO,15
1284,1062,13,2024,General,67.16,2024-03-31 23:09:14,Fantom,15
1285,1011,13,2024,General,67.10,2024-03-31 23:09:08,Theta Network,15
1286,18126,13,2024,General,66.69,2024-03-31 23:16:07,Optimism,15
1287,5674,13,2024,General,66.65,2024-03-31 23:10:47,PancakeSwap,15
1288,998,13,2024,General,66.15,2024-03-31 23:09:05,Dogecoin,15
1289,2391,13,2024,General,66.11,2024-03-31 23:09:56,Klaytn,15
1290,376,14,2024,General,85.51,2024-04-08 00:42:45,Bitcoin,15
1291,978,14,2024,General,82.12,2024-04-08 00:43:03,Ethereum,15
1292,979,14,2024,General,73.82,2024-04-08 00:43:03,XRP,15
1293,659,14,2024,General,72.02,2024-04-08 00:42:53,ChainLink,15
1294,345,14,2024,General,72.00,2024-04-08 00:42:44,Binance Coin,15
1295,5518,14,2024,General,71.02,2024-04-08 00:44:51,Avalanche,15
1296,769,14,2024,General,70.89,2024-04-08 00:42:57,Cosmos,15
1297,8839,14,2024,General,70.75,2024-04-08 00:46:10,Internet Computer,15
1298,10418,14,2024,General,69.47,2024-04-08 00:47:03,The Open Network,15
1299,621,14,2024,General,69.27,2024-04-08 00:42:51,Cardano,15
1300,986,14,2024,General,69.09,2024-04-08 00:43:04,Monero,15
1301,3844,14,2024,General,68.86,2024-04-08 00:44:18,Trust Wallet Token,15
1302,22257,14,2024,General,68.76,2024-04-08 00:53:35,Pepe,15
1303,984,14,2024,General,68.70,2024-04-08 00:43:04,TRON,15
1304,981,14,2024,General,68.43,2024-04-08 00:43:04,Litecoin,15
1305,3747,14,2024,General,68.37,2024-04-08 00:44:16,Solana,15
1306,5613,14,2024,General,68.35,2024-04-08 00:44:54,Aave,15
1307,6569,14,2024,General,68.30,2024-04-08 00:45:15,The Graph,15
1308,4688,14,2024,General,68.28,2024-04-08 00:44:33,Polkadot,15
1309,1036,14,2024,General,68.21,2024-04-08 00:43:11,Polygon,15
1310,907,14,2024,General,68.09,2024-04-08 00:43:00,Decentraland,15
1311,1069,14,2024,General,68.06,2024-04-08 00:43:15,Hedera Hashgraph,15
1312,994,14,2024,General,67.86,2024-04-08 00:43:06,VeChain,15
1313,147,14,2024,General,67.84,2024-04-08 00:42:37,Algorand,15
1314,3288,14,2024,General,67.59,2024-04-08 00:44:11,Filecoin,15
1315,7102,14,2024,General,67.44,2024-04-08 00:45:28,Flow - Dapper Labs,15
1316,998,14,2024,General,67.31,2024-04-08 00:43:06,Dogecoin,15
1317,809,14,2024,General,67.26,2024-04-08 00:42:58,Crypto.com Coin,15
1318,1011,14,2024,General,66.87,2024-04-08 00:43:08,Theta Network,15
1319,6723,14,2024,General,66.69,2024-04-08 00:45:20,Lido DAO,15
1320,376,12,2024,General,82.57,2024-03-25 00:24:25,Bitcoin,16
1321,978,12,2024,General,79.18,2024-03-25 00:24:41,Ethereum,16
1322,979,12,2024,General,75.11,2024-03-25 00:24:42,XRP,16
1323,345,12,2024,General,70.79,2024-03-25 00:24:24,Binance Coin,16
1324,1036,12,2024,General,70.60,2024-03-25 00:24:50,Polygon,16
1325,5518,12,2024,General,70.09,2024-03-25 00:26:19,Avalanche,16
1326,3747,12,2024,General,69.51,2024-03-25 00:25:50,Solana,16
1327,621,12,2024,General,69.38,2024-03-25 00:24:31,Cardano,16
1328,986,12,2024,General,69.36,2024-03-25 00:24:43,Monero,16
1329,659,12,2024,General,69.15,2024-03-25 00:24:33,ChainLink,16
1330,8839,12,2024,General,69.08,2024-03-25 00:27:29,Internet Computer,16
1331,3844,12,2024,General,69.07,2024-03-25 00:25:52,Trust Wallet Token,16
1332,809,12,2024,General,68.26,2024-03-25 00:24:37,Crypto.com Coin,16
1333,984,12,2024,General,68.19,2024-03-25 00:24:43,TRON,16
1334,769,12,2024,General,68.10,2024-03-25 00:24:36,Cosmos,16
1335,907,12,2024,General,68.08,2024-03-25 00:24:39,Decentraland,16
1336,6569,12,2024,General,68.05,2024-03-25 00:26:41,The Graph,16
1337,5613,12,2024,General,67.98,2024-03-25 00:26:22,Aave,16
1338,1069,12,2024,General,67.76,2024-03-25 00:24:54,Hedera Hashgraph,16
1339,4688,12,2024,General,67.72,2024-03-25 00:26:03,Polkadot,16
1340,147,12,2024,General,67.50,2024-03-25 00:24:18,Algorand,16
1341,6009,12,2024,General,67.38,2024-03-25 00:26:30,Axie Infinity,16
1342,1062,12,2024,General,67.28,2024-03-25 00:24:53,Fantom,16
1343,7102,12,2024,General,67.24,2024-03-25 00:26:52,Flow - Dapper Labs,16
1344,4406,12,2024,General,66.90,2024-03-25 00:26:00,DeFiChain,16
1345,1011,12,2024,General,66.61,2024-03-25 00:24:47,Theta Network,16
1346,5674,12,2024,General,66.44,2024-03-25 00:26:23,PancakeSwap,16
1347,6723,12,2024,General,66.20,2024-03-25 00:26:46,Lido DAO,16
1348,998,12,2024,General,65.95,2024-03-25 00:24:45,Dogecoin,16
1349,985,12,2024,General,65.69,2024-03-25 00:24:43,Tezos,16
1350,376,13,2024,General,85.82,2024-03-31 23:08:46,Bitcoin,16
1351,978,13,2024,General,82.08,2024-03-31 23:09:02,Ethereum,16
1352,979,13,2024,General,75.97,2024-03-31 23:09:02,XRP,16
1353,5518,13,2024,General,71.86,2024-03-31 23:10:43,Avalanche,16
1354,345,13,2024,General,71.67,2024-03-31 23:08:45,Binance Coin,16
1355,10418,13,2024,General,70.51,2024-03-31 23:12:43,The Open Network,16
1356,1036,13,2024,General,70.20,2024-03-31 23:09:11,Polygon,16
1357,8839,13,2024,General,70.01,2024-03-31 23:11:56,Internet Computer,16
1358,621,13,2024,General,69.67,2024-03-31 23:08:52,Cardano,16
1359,659,13,2024,General,69.30,2024-03-31 23:08:53,ChainLink,16
1360,769,13,2024,General,69.08,2024-03-31 23:08:56,Cosmos,16
1361,986,13,2024,General,68.95,2024-03-31 23:09:04,Monero,16
1362,4688,13,2024,General,68.94,2024-03-31 23:10:26,Polkadot,16
1363,3844,13,2024,General,68.94,2024-03-31 23:10:14,Trust Wallet Token,16
1364,3747,13,2024,General,68.87,2024-03-31 23:10:12,Solana,16
1365,1069,13,2024,General,68.74,2024-03-31 23:09:15,Hedera Hashgraph,16
1366,984,13,2024,General,68.65,2024-03-31 23:09:03,TRON,16
1367,907,13,2024,General,68.55,2024-03-31 23:08:59,Decentraland,16
1368,5613,13,2024,General,68.52,2024-03-31 23:10:45,Aave,16
1369,6569,13,2024,General,68.16,2024-03-31 23:11:05,The Graph,16
1370,1013,13,2024,General,67.99,2024-03-31 23:09:08,KuCoin Shares,16
1371,994,13,2024,General,67.90,2024-03-31 23:09:05,VeChain,16
1372,7102,13,2024,General,67.75,2024-03-31 23:11:17,Flow - Dapper Labs,16
1373,6723,13,2024,General,67.40,2024-03-31 23:11:10,Lido DAO,16
1374,1062,13,2024,General,67.16,2024-03-31 23:09:14,Fantom,16
1375,1011,13,2024,General,67.10,2024-03-31 23:09:08,Theta Network,16
1376,18126,13,2024,General,66.69,2024-03-31 23:16:07,Optimism,16
1377,5674,13,2024,General,66.65,2024-03-31 23:10:47,PancakeSwap,16
1378,998,13,2024,General,66.15,2024-03-31 23:09:05,Dogecoin,16
1379,2391,13,2024,General,66.11,2024-03-31 23:09:56,Klaytn,16
1380,376,14,2024,General,85.51,2024-04-08 00:42:45,Bitcoin,16
1381,978,14,2024,General,82.12,2024-04-08 00:43:03,Ethereum,16
1382,979,14,2024,General,73.82,2024-04-08 00:43:03,XRP,16
1383,659,14,2024,General,72.02,2024-04-08 00:42:53,ChainLink,16
1384,345,14,2024,General,72.00,2024-04-08 00:42:44,Binance Coin,16
1385,5518,14,2024,General,71.02,2024-04-08 00:44:51,Avalanche,16
1386,769,14,2024,General,70.89,2024-04-08 00:42:57,Cosmos,16
1387,8839,14,2024,General,70.75,2024-04-08 00:46:10,Internet Computer,16
1388,10418,14,2024,General,69.47,2024-04-08 00:47:03,The Open Network,16
1389,621,14,2024,General,69.27,2024-04-08 00:42:51,Cardano,16
1390,986,14,2024,General,69.09,2024-04-08 00:43:04,Monero,16
1391,3844,14,2024,General,68.86,2024-04-08 00:44:18,Trust Wallet Token,16
1392,22257,14,2024,General,68.76,2024-04-08 00:53:35,Pepe,16
1393,984,14,2024,General,68.70,2024-04-08 00:43:04,TRON,16
1394,981,14,2024,General,68.43,2024-04-08 00:43:04,Litecoin,16
1395,3747,14,2024,General,68.37,2024-04-08 00:44:16,Solana,16
1396,5613,14,2024,General,68.35,2024-04-08 00:44:54,Aave,16
1397,6569,14,2024,General,68.30,2024-04-08 00:45:15,The Graph,16
1398,4688,14,2024,General,68.28,2024-04-08 00:44:33,Polkadot,16
1399,1036,14,2024,General,68.21,2024-04-08 00:43:11,Polygon,16
1400,907,14,2024,General,68.09,2024-04-08 00:43:00,Decentraland,16
1401,1069,14,2024,General,68.06,2024-04-08 00:43:15,Hedera Hashgraph,16
1402,994,14,2024,General,67.86,2024-04-08 00:43:06,VeChain,16
1403,147,14,2024,General,67.84,2024-04-08 00:42:37,Algorand,16
1404,3288,14,2024,General,67.59,2024-04-08 00:44:11,Filecoin,16
1405,7102,14,2024,General,67.44,2024-04-08 00:45:28,Flow - Dapper Labs,16
1406,998,14,2024,General,67.31,2024-04-08 00:43:06,Dogecoin,16
1407,809,14,2024,General,67.26,2024-04-08 00:42:58,Crypto.com Coin,16
1408,1011,14,2024,General,66.87,2024-04-08 00:43:08,Theta Network,16
1409,6723,14,2024,General,66.69,2024-04-08 00:45:20,Lido DAO,16
1410,376,15,2024,General,85.96,2024-04-14 22:05:36,Bitcoin,16
1411,978,15,2024,General,82.24,2024-04-14 22:05:54,Ethereum,16
1412,979,15,2024,General,73.88,2024-04-14 22:05:55,XRP,16
1413,345,15,2024,General,72.13,2024-04-14 22:05:34,Binance Coin,16
1414,3747,15,2024,General,72.09,2024-04-14 22:07:09,Solana,16
1415,8839,15,2024,General,70.59,2024-04-14 22:09:12,Internet Computer,16
1416,5518,15,2024,General,70.45,2024-04-14 22:07:44,Avalanche,16
1417,621,15,2024,General,69.84,2024-04-14 22:05:42,Cardano,16
1418,659,15,2024,General,69.66,2024-04-14 22:05:44,ChainLink,16
1419,10418,15,2024,General,69.62,2024-04-14 22:10:06,The Open Network,16
1420,3844,15,2024,General,69.52,2024-04-14 22:07:11,Trust Wallet Token,16
1421,986,15,2024,General,69.23,2024-04-14 22:05:56,Monero,16
1422,21811,15,2024,General,69.15,2024-04-14 22:16:38,Arbitrum,16
1423,769,15,2024,General,69.05,2024-04-14 22:05:48,Cosmos,16
1424,1069,15,2024,General,68.86,2024-04-14 22:06:08,Hedera Hashgraph,16
1425,6569,15,2024,General,68.79,2024-04-14 22:08:12,The Graph,16
1426,984,15,2024,General,68.72,2024-04-14 22:05:56,TRON,16
1427,1036,15,2024,General,68.68,2024-04-14 22:06:04,Polygon,16
1428,4688,15,2024,General,68.67,2024-04-14 22:07:26,Polkadot,16
1429,5613,15,2024,General,68.47,2024-04-14 22:07:47,Aave,16
1430,147,15,2024,General,68.10,2024-04-14 22:05:28,Algorand,16
1431,907,15,2024,General,68.03,2024-04-14 22:05:51,Decentraland,16
1432,994,15,2024,General,67.94,2024-04-14 22:05:58,VeChain,16
1433,981,15,2024,General,67.81,2024-04-14 22:05:55,Litecoin,16
1434,18126,15,2024,General,67.77,2024-04-14 22:14:19,Optimism,16
1435,1062,15,2024,General,67.76,2024-04-14 22:06:07,Fantom,16
1436,7102,15,2024,General,67.72,2024-04-14 22:08:28,Flow - Dapper Labs,16
1437,6009,15,2024,General,67.56,2024-04-14 22:07:58,Axie Infinity,16
1438,3288,15,2024,General,67.54,2024-04-14 22:07:04,Filecoin,16
1439,1011,15,2024,General,66.97,2024-04-14 22:06:01,Theta Network,16
1440,376,13,2024,General,85.82,2024-03-31 23:08:46,Bitcoin,17
1441,978,13,2024,General,82.08,2024-03-31 23:09:02,Ethereum,17
1442,979,13,2024,General,75.97,2024-03-31 23:09:02,XRP,17
1443,5518,13,2024,General,71.86,2024-03-31 23:10:43,Avalanche,17
1444,345,13,2024,General,71.67,2024-03-31 23:08:45,Binance Coin,17
1445,10418,13,2024,General,70.51,2024-03-31 23:12:43,The Open Network,17
1446,1036,13,2024,General,70.20,2024-03-31 23:09:11,Polygon,17
1447,8839,13,2024,General,70.01,2024-03-31 23:11:56,Internet Computer,17
1448,621,13,2024,General,69.67,2024-03-31 23:08:52,Cardano,17
1449,659,13,2024,General,69.30,2024-03-31 23:08:53,ChainLink,17
1450,769,13,2024,General,69.08,2024-03-31 23:08:56,Cosmos,17
1451,986,13,2024,General,68.95,2024-03-31 23:09:04,Monero,17
1452,4688,13,2024,General,68.94,2024-03-31 23:10:26,Polkadot,17
1453,3844,13,2024,General,68.94,2024-03-31 23:10:14,Trust Wallet Token,17
1454,3747,13,2024,General,68.87,2024-03-31 23:10:12,Solana,17
1455,1069,13,2024,General,68.74,2024-03-31 23:09:15,Hedera Hashgraph,17
1456,984,13,2024,General,68.65,2024-03-31 23:09:03,TRON,17
1457,907,13,2024,General,68.55,2024-03-31 23:08:59,Decentraland,17
1458,5613,13,2024,General,68.52,2024-03-31 23:10:45,Aave,17
1459,6569,13,2024,General,68.16,2024-03-31 23:11:05,The Graph,17
1460,1013,13,2024,General,67.99,2024-03-31 23:09:08,KuCoin Shares,17
1461,994,13,2024,General,67.90,2024-03-31 23:09:05,VeChain,17
1462,7102,13,2024,General,67.75,2024-03-31 23:11:17,Flow - Dapper Labs,17
1463,6723,13,2024,General,67.40,2024-03-31 23:11:10,Lido DAO,17
1464,1062,13,2024,General,67.16,2024-03-31 23:09:14,Fantom,17
1465,1011,13,2024,General,67.10,2024-03-31 23:09:08,Theta Network,17
1466,18126,13,2024,General,66.69,2024-03-31 23:16:07,Optimism,17
1467,5674,13,2024,General,66.65,2024-03-31 23:10:47,PancakeSwap,17
1468,998,13,2024,General,66.15,2024-03-31 23:09:05,Dogecoin,17
1469,2391,13,2024,General,66.11,2024-03-31 23:09:56,Klaytn,17
1470,376,14,2024,General,85.51,2024-04-08 00:42:45,Bitcoin,17
1471,978,14,2024,General,82.12,2024-04-08 00:43:03,Ethereum,17
1472,979,14,2024,General,73.82,2024-04-08 00:43:03,XRP,17
1473,659,14,2024,General,72.02,2024-04-08 00:42:53,ChainLink,17
1474,345,14,2024,General,72.00,2024-04-08 00:42:44,Binance Coin,17
1475,5518,14,2024,General,71.02,2024-04-08 00:44:51,Avalanche,17
1476,769,14,2024,General,70.89,2024-04-08 00:42:57,Cosmos,17
1477,8839,14,2024,General,70.75,2024-04-08 00:46:10,Internet Computer,17
1478,10418,14,2024,General,69.47,2024-04-08 00:47:03,The Open Network,17
1479,621,14,2024,General,69.27,2024-04-08 00:42:51,Cardano,17
1480,986,14,2024,General,69.09,2024-04-08 00:43:04,Monero,17
1481,3844,14,2024,General,68.86,2024-04-08 00:44:18,Trust Wallet Token,17
1482,22257,14,2024,General,68.76,2024-04-08 00:53:35,Pepe,17
1483,984,14,2024,General,68.70,2024-04-08 00:43:04,TRON,17
1484,981,14,2024,General,68.43,2024-04-08 00:43:04,Litecoin,17
1485,3747,14,2024,General,68.37,2024-04-08 00:44:16,Solana,17
1486,5613,14,2024,General,68.35,2024-04-08 00:44:54,Aave,17
1487,6569,14,2024,General,68.30,2024-04-08 00:45:15,The Graph,17
1488,4688,14,2024,General,68.28,2024-04-08 00:44:33,Polkadot,17
1489,1036,14,2024,General,68.21,2024-04-08 00:43:11,Polygon,17
1490,907,14,2024,General,68.09,2024-04-08 00:43:00,Decentraland,17
1491,1069,14,2024,General,68.06,2024-04-08 00:43:15,Hedera Hashgraph,17
1492,994,14,2024,General,67.86,2024-04-08 00:43:06,VeChain,17
1493,147,14,2024,General,67.84,2024-04-08 00:42:37,Algorand,17
1494,3288,14,2024,General,67.59,2024-04-08 00:44:11,Filecoin,17
