,id_project,week,year,top,score,created_at,name,week_associated,init_price,end_price,performance,date_performance
1267,8839,13,2024,General,70.01,2024-03-31 23:11:56,Internet Computer,15,18.22,17.03,-0.06531284302963763,2024-04-06 21:00:48
1268,621,13,2024,General,69.67,2024-03-31 23:08:52,Cardano,15,0.649495,0.582674,-0.10288146944934143,2024-04-06 21:00:26
1269,659,13,2024,General,69.30,2024-03-31 23:08:53,ChainLink,15,19.09,17.5,-0.08328968046097432,2024-04-06 21:00:38
1270,769,13,2024,General,69.08,2024-03-31 23:08:56,Cosmos,15,12.39,11.1,-0.10411622276029063,2024-04-06 21:01:09
1271,986,13,2024,General,68.95,2024-03-31 23:09:04,Monero,15,127.33,131.82,0.035262703212125934,2024-04-06 21:02:08
1272,4688,13,2024,General,68.94,2024-03-31 23:10:26,Polkadot,15,9.49,8.45,-0.1095890410958905,2024-04-06 21:00:34
1273,3844,13,2024,General,68.94,2024-03-31 23:10:14,Trust Wallet Token,15,1.38,1.26,-0.08695652173913036,2024-04-06 21:06:14
1274,3747,13,2024,General,68.87,2024-03-31 23:10:12,Solana,15,195.04,177.97,-0.08752050861361768,2024-04-06 21:00:16
1275,1069,13,2024,General,68.74,2024-03-31 23:09:15,Hedera Hashgraph,15,0.114848,0.10546,-0.0817428252995264,2024-04-06 21:01:23
1276,984,13,2024,General,68.65,2024-03-31 23:09:03,TRON,15,0.122465,0.119634,-0.02311680888417099,2024-04-06 21:00:43
1277,907,13,2024,General,68.55,2024-03-31 23:08:59,Decentraland,15,0.66595,0.589481,-0.11482693895938134,2024-04-06 21:03:22
1278,5613,13,2024,General,68.52,2024-03-31 23:10:45,Aave,15,125.16,117.75,-0.059204218600191726,2024-04-06 21:02:30
1279,6569,13,2024,General,68.16,2024-03-31 23:11:05,The Graph,15,0.390797,0.335957,-0.1403286105062219,2024-04-06 21:01:31
1280,1013,13,2024,General,67.99,2024-03-31 23:09:08,KuCoin Shares,15,10.79,10.4,-0.036144578313252906,2024-04-06 21:03:55
1281,994,13,2024,General,67.90,2024-03-31 23:09:05,VeChain,15,0.0452335,0.0411554,-0.09015663169995691,2024-04-06 21:01:37
1282,7102,13,2024,General,67.75,2024-03-31 23:11:17,Flow - Dapper Labs,15,1.31,1.24,-0.05343511450381684,2024-04-06 21:02:19
1283,6723,13,2024,General,67.40,2024-03-31 23:11:10,Lido DAO,15,2.82,2.52,-0.1063829787234042,2024-04-06 21:02:00
1284,1062,13,2024,General,67.16,2024-03-31 23:09:14,Fantom,15,0.941835,0.838055,-0.11018915202769061,2024-04-06 21:01:53
1285,1011,13,2024,General,67.10,2024-03-31 23:09:08,Theta Network,15,2.81,2.65,-0.05693950177935948,2024-04-06 21:01:50
1286,18126,13,2024,General,66.69,2024-03-31 23:16:07,Optimism,15,3.68,3.0,-0.18478260869565222,2024-04-06 21:01:28
1287,5674,13,2024,General,66.65,2024-03-31 23:10:47,PancakeSwap,15,4.64,3.92,-0.1551724137931034,2024-04-06 21:03:37
1288,998,13,2024,General,66.15,2024-03-31 23:09:05,Dogecoin,15,0.201136,0.185049,-0.07998070956964451,2024-04-06 21:00:24
1289,2391,13,2024,General,66.11,2024-03-31 23:09:56,Klaytn,15,0.263575,0.246277,-0.06562837901925452,2024-04-06 21:04:10
1290,376,14,2024,General,85.51,2024-04-08 00:42:45,Bitcoin,15,68453.0,61846.0,-0.0965187793084306,2024-04-13 21:00:07
1291,978,14,2024,General,82.12,2024-04-08 00:43:03,Ethereum,15,3359.61,2909.85,-0.13387268165054877,2024-04-13 21:00:09
1292,979,14,2024,General,73.82,2024-04-08 00:43:03,XRP,15,0.591011,0.436237,-0.26188006653006457,2024-04-13 21:00:21
1293,659,14,2024,General,72.02,2024-04-08 00:42:53,ChainLink,15,17.5,12.25,-0.3,2024-04-13 21:00:49
1294,345,14,2024,General,72.00,2024-04-08 00:42:44,Binance Coin,15,585.35,522.96,-0.10658580336550778,2024-04-13 21:00:13
1295,5518,14,2024,General,71.02,2024-04-08 00:44:51,Avalanche,15,48.17,30.43,-0.36827901183309114,2024-04-13 21:00:34
1296,769,14,2024,General,70.89,2024-04-08 00:42:57,Cosmos,15,11.1,7.49,-0.3252252252252252,2024-04-13 21:01:21
1297,8839,14,2024,General,70.75,2024-04-08 00:46:10,Internet Computer,15,17.03,11.45,-0.32765707574867886,2024-04-13 21:00:56
1298,10418,14,2024,General,69.47,2024-04-08 00:47:03,The Open Network,15,5.47,5.78,0.056672760511883094,2024-04-13 21:00:32
1299,621,14,2024,General,69.27,2024-04-08 00:42:51,Cardano,15,0.582674,0.415745,-0.28648781308244414,2024-04-13 21:00:29
1300,986,14,2024,General,69.09,2024-04-08 00:43:04,Monero,15,131.82,109.67,-0.16803216507358515,2024-04-13 21:02:14
1301,3844,14,2024,General,68.86,2024-04-08 00:44:18,Trust Wallet Token,15,1.26,0.887131,-0.2959277777777778,2024-04-13 21:08:23
1302,22257,14,2024,General,68.76,2024-04-08 00:53:35,Pepe,15,6.77e-06,4.47e-06,-0.3397341211225997,2024-04-13 21:01:59
1303,984,14,2024,General,68.70,2024-04-08 00:43:04,TRON,15,0.119634,0.109247,-0.0868231439222964,2024-04-13 21:00:47
1304,981,14,2024,General,68.43,2024-04-08 00:43:04,Litecoin,15,100.64,72.97,-0.27494038155802863,2024-04-13 21:00:58
1305,3747,14,2024,General,68.37,2024-04-08 00:44:16,Solana,15,177.97,124.25,-0.3018486261729505,2024-04-13 21:00:16
1306,5613,14,2024,General,68.35,2024-04-08 00:44:54,Aave,15,117.75,74.55,-0.3668789808917198,2024-04-13 21:02:58
1307,6569,14,2024,General,68.30,2024-04-08 00:45:15,The Graph,15,0.335957,0.211248,-0.3712052435281897,2024-04-13 21:01:50
1308,4688,14,2024,General,68.28,2024-04-08 00:44:33,Polkadot,15,8.45,5.95,-0.2958579881656804,2024-04-13 21:00:41
1309,1036,14,2024,General,68.21,2024-04-08 00:43:11,Polygon,15,0.896547,0.610038,-0.3195694146542234,2024-04-13 21:00:54
1310,907,14,2024,General,68.09,2024-04-08 00:43:00,Decentraland,15,0.589481,0.393677,-0.3321633776152243,2024-04-13 21:04:26
1311,1069,14,2024,General,68.06,2024-04-08 00:43:15,Hedera Hashgraph,15,0.10546,0.073079,-0.3070453252417978,2024-04-13 21:01:37
1312,994,14,2024,General,67.86,2024-04-08 00:43:06,VeChain,15,0.0411554,0.0374099,-0.09100871331587103,2024-04-13 21:01:57
1313,147,14,2024,General,67.84,2024-04-08 00:42:37,Algorand,15,0.232635,0.152427,-0.34478045006125474,2024-04-13 21:02:45
1314,3288,14,2024,General,67.59,2024-04-08 00:44:11,Filecoin,15,8.55,5.25,-0.3859649122807018,2024-04-13 21:01:19
1315,7102,14,2024,General,67.44,2024-04-08 00:45:28,Flow - Dapper Labs,15,1.24,0.807536,-0.34876129032258063,2024-04-13 21:02:52
1316,998,14,2024,General,67.31,2024-04-08 00:43:06,Dogecoin,15,0.185049,0.138084,-0.2537976427865051,2024-04-13 21:00:25
1317,809,14,2024,General,67.26,2024-04-08 00:42:58,Crypto.com Coin,15,0.145284,0.119523,-0.17731477657553477,2024-04-13 21:01:26
1318,1011,14,2024,General,66.87,2024-04-08 00:43:08,Theta Network,15,2.65,1.83,-0.3094339622641509,2024-04-13 21:02:04
1319,6723,14,2024,General,66.69,2024-04-08 00:45:20,Lido DAO,15,2.52,1.66,-0.3412698412698413,2024-04-13 21:02:21
1320,376,12,2024,General,82.57,2024-03-25 00:24:25,Bitcoin,16,65029.0,69868.0,0.07441295422042474,2024-03-30 21:00:06
1321,978,12,2024,General,79.18,2024-03-25 00:24:41,Ethereum,16,3391.33,3510.27,0.03507178599546492,2024-03-30 21:00:07
1322,979,12,2024,General,75.11,2024-03-25 00:24:42,XRP,16,0.624559,0.625722,0.001862113907573224,2024-03-30 21:00:16
1323,345,12,2024,General,70.79,2024-03-25 00:24:24,Binance Coin,16,559.29,606.21,0.0838920774553453,2024-03-30 21:00:12
1324,1036,12,2024,General,70.60,2024-03-25 00:24:50,Polygon,16,0.993654,0.98779,-0.005901450605542866,2024-03-30 21:00:41
1325,5518,12,2024,General,70.09,2024-03-25 00:26:19,Avalanche,16,54.35,53.39,-0.017663293468261284,2024-03-30 21:00:26
1326,3747,12,2024,General,69.51,2024-03-25 00:25:50,Solana,16,173.47,195.04,0.124344267020234,2024-03-30 21:00:14
1327,621,12,2024,General,69.38,2024-03-25 00:24:31,Cardano,16,0.630815,0.649495,0.02961248543550808,2024-03-30 21:00:23
1328,986,12,2024,General,69.36,2024-03-25 00:24:43,Monero,16,139.3,127.33,-0.08592964824120612,2024-03-30 21:01:48
1329,659,12,2024,General,69.15,2024-03-25 00:24:33,ChainLink,16,18.29,19.09,0.043739748496446185,2024-03-30 21:00:34
1330,8839,12,2024,General,69.08,2024-03-25 00:27:29,Internet Computer,16,13.59,18.22,0.34069168506254593,2024-03-30 21:00:51
1331,3844,12,2024,General,69.07,2024-03-25 00:25:52,Trust Wallet Token,16,1.38,1.38,0.0,2024-03-30 21:05:16
1332,809,12,2024,General,68.26,2024-03-25 00:24:37,Crypto.com Coin,16,0.137781,0.152882,0.1096014689979025,2024-03-30 21:01:17
1333,984,12,2024,General,68.19,2024-03-25 00:24:43,TRON,16,0.119138,0.122465,0.02792559888532635,2024-03-30 21:00:36
1334,769,12,2024,General,68.10,2024-03-25 00:24:36,Cosmos,16,11.5,12.39,0.07739130434782614,2024-03-30 21:01:04
1335,907,12,2024,General,68.08,2024-03-25 00:24:39,Decentraland,16,0.642699,0.66595,0.03617712179418362,2024-03-30 21:03:10
1336,6569,12,2024,General,68.05,2024-03-25 00:26:41,The Graph,16,0.369822,0.390797,0.05671647441201449,2024-03-30 21:01:22
1337,5613,12,2024,General,67.98,2024-03-25 00:26:22,Aave,16,122.87,125.16,0.018637584438837732,2024-03-30 21:02:13
1338,1069,12,2024,General,67.76,2024-03-25 00:24:54,Hedera Hashgraph,16,0.108155,0.114848,0.06188340807174892,2024-03-30 21:01:19
1339,4688,12,2024,General,67.72,2024-03-25 00:26:03,Polkadot,16,9.11,9.49,0.04171240395170152,2024-03-30 21:00:32
1340,147,12,2024,General,67.50,2024-03-25 00:24:18,Algorand,16,0.252215,0.262723,0.04166286699839407,2024-03-30 21:02:03
1341,6009,12,2024,General,67.38,2024-03-25 00:26:30,Axie Infinity,16,10.51,10.92,0.03901046622264511,2024-03-30 21:02:34
1342,1062,12,2024,General,67.28,2024-03-25 00:24:53,Fantom,16,1.066,0.941835,-0.11647748592870551,2024-03-30 21:01:33
1343,7102,12,2024,General,67.24,2024-03-25 00:26:52,Flow - Dapper Labs,16,1.29,1.31,0.015503875968992262,2024-03-30 21:02:07
1344,4406,12,2024,General,66.90,2024-03-25 00:26:00,DeFiChain,16,0.076667,0.078513,0.02407815618192965,2024-03-30 21:20:35
1345,1011,12,2024,General,66.61,2024-03-25 00:24:47,Theta Network,16,2.85,2.81,-0.014035087719298258,2024-03-30 21:01:37
1346,5674,12,2024,General,66.44,2024-03-25 00:26:23,PancakeSwap,16,4.13,4.64,0.12348668280871666,2024-03-30 21:03:33
1347,6723,12,2024,General,66.20,2024-03-25 00:26:46,Lido DAO,16,2.89,2.82,-0.02422145328719733,2024-03-30 21:01:43
1348,998,12,2024,General,65.95,2024-03-25 00:24:45,Dogecoin,16,0.169279,0.201136,0.18819227429273563,2024-03-30 21:00:21
1349,985,12,2024,General,65.69,2024-03-25 00:24:43,Tezos,16,1.26,1.39,0.10317460317460309,2024-03-30 21:03:05
1350,376,13,2024,General,85.82,2024-03-31 23:08:46,Bitcoin,16,69868.0,68453.0,-0.020252476097784394,2024-04-06 21:00:06
1351,978,13,2024,General,82.08,2024-03-31 23:09:02,Ethereum,16,3510.27,3359.61,-0.042919775401892124,2024-04-06 21:00:08
1352,979,13,2024,General,75.97,2024-03-31 23:09:02,XRP,16,0.625722,0.591011,-0.05547351699316957,2024-04-06 21:00:18
1353,5518,13,2024,General,71.86,2024-03-31 23:10:43,Avalanche,16,53.39,48.17,-0.09777111818692637,2024-04-06 21:00:28
1354,345,13,2024,General,71.67,2024-03-31 23:08:45,Binance Coin,16,606.21,585.35,-0.034410517807360506,2024-04-06 21:00:13
1355,10418,13,2024,General,70.51,2024-03-31 23:12:43,The Open Network,16,5.29,5.47,0.03402646502835533,2024-04-06 21:00:30
1356,1036,13,2024,General,70.20,2024-03-31 23:09:11,Polygon,16,0.98779,0.896547,-0.09237084805474845,2024-04-06 21:00:47
1357,8839,13,2024,General,70.01,2024-03-31 23:11:56,Internet Computer,16,18.22,17.03,-0.06531284302963763,2024-04-06 21:00:48
1358,621,13,2024,General,69.67,2024-03-31 23:08:52,Cardano,16,0.649495,0.582674,-0.10288146944934143,2024-04-06 21:00:26
1359,659,13,2024,General,69.30,2024-03-31 23:08:53,ChainLink,16,19.09,17.5,-0.08328968046097432,2024-04-06 21:00:38
1360,769,13,2024,General,69.08,2024-03-31 23:08:56,Cosmos,16,12.39,11.1,-0.10411622276029063,2024-04-06 21:01:09
1361,986,13,2024,General,68.95,2024-03-31 23:09:04,Monero,16,127.33,131.82,0.035262703212125934,2024-04-06 21:02:08
1362,4688,13,2024,General,68.94,2024-03-31 23:10:26,Polkadot,16,9.49,8.45,-0.1095890410958905,2024-04-06 21:00:34
1363,3844,13,2024,General,68.94,2024-03-31 23:10:14,Trust Wallet Token,16,1.38,1.26,-0.08695652173913036,2024-04-06 21:06:14
1364,3747,13,2024,General,68.87,2024-03-31 23:10:12,Solana,16,195.04,177.97,-0.08752050861361768,2024-04-06 21:00:16
1365,1069,13,2024,General,68.74,2024-03-31 23:09:15,Hedera Hashgraph,16,0.114848,0.10546,-0.0817428252995264,2024-04-06 21:01:23
1366,984,13,2024,General,68.65,2024-03-31 23:09:03,TRON,16,0.122465,0.119634,-0.02311680888417099,2024-04-06 21:00:43
1367,907,13,2024,General,68.55,2024-03-31 23:08:59,Decentraland,16,0.66595,0.589481,-0.11482693895938134,2024-04-06 21:03:22
1368,5613,13,2024,General,68.52,2024-03-31 23:10:45,Aave,16,125.16,117.75,-0.059204218600191726,2024-04-06 21:02:30
1369,6569,13,2024,General,68.16,2024-03-31 23:11:05,The Graph,16,0.390797,0.335957,-0.1403286105062219,2024-04-06 21:01:31
1370,1013,13,2024,General,67.99,2024-03-31 23:09:08,KuCoin Shares,16,10.79,10.4,-0.036144578313252906,2024-04-06 21:03:55
1371,994,13,2024,General,67.90,2024-03-31 23:09:05,VeChain,16,0.0452335,0.0411554,-0.09015663169995691,2024-04-06 21:01:37
1372,7102,13,2024,General,67.75,2024-03-31 23:11:17,Flow - Dapper Labs,16,1.31,1.24,-0.05343511450381684,2024-04-06 21:02:19
1373,6723,13,2024,General,67.40,2024-03-31 23:11:10,Lido DAO,16,2.82,2.52,-0.1063829787234042,2024-04-06 21:02:00
1374,1062,13,2024,General,67.16,2024-03-31 23:09:14,Fantom,16,0.941835,0.838055,-0.11018915202769061,2024-04-06 21:01:53
1375,1011,13,2024,General,67.10,2024-03-31 23:09:08,Theta Network,16,2.81,2.65,-0.05693950177935948,2024-04-06 21:01:50
1376,18126,13,2024,General,66.69,2024-03-31 23:16:07,Optimism,16,3.68,3.0,-0.18478260869565222,2024-04-06 21:01:28
1377,5674,13,2024,General,66.65,2024-03-31 23:10:47,PancakeSwap,16,4.64,3.92,-0.1551724137931034,2024-04-06 21:03:37
1378,998,13,2024,General,66.15,2024-03-31 23:09:05,Dogecoin,16,0.201136,0.185049,-0.07998070956964451,2024-04-06 21:00:24
1379,2391,13,2024,General,66.11,2024-03-31 23:09:56,Klaytn,16,0.263575,0.246277,-0.06562837901925452,2024-04-06 21:04:10
1380,376,14,2024,General,85.51,2024-04-08 00:42:45,Bitcoin,16,68453.0,61846.0,-0.0965187793084306,2024-04-13 21:00:07
1381,978,14,2024,General,82.12,2024-04-08 00:43:03,Ethereum,16,3359.61,2909.85,-0.13387268165054877,2024-04-13 21:00:09
1382,979,14,2024,General,73.82,2024-04-08 00:43:03,XRP,16,0.591011,0.436237,-0.26188006653006457,2024-04-13 21:00:21
1383,659,14,2024,General,72.02,2024-04-08 00:42:53,ChainLink,16,17.5,12.25,-0.3,2024-04-13 21:00:49
1384,345,14,2024,General,72.00,2024-04-08 00:42:44,Binance Coin,16,585.35,522.96,-0.10658580336550778,2024-04-13 21:00:13
1385,5518,14,2024,General,71.02,2024-04-08 00:44:51,Avalanche,16,48.17,30.43,-0.36827901183309114,2024-04-13 21:00:34
1386,769,14,2024,General,70.89,2024-04-08 00:42:57,Cosmos,16,11.1,7.49,-0.3252252252252252,2024-04-13 21:01:21
1387,8839,14,2024,General,70.75,2024-04-08 00:46:10,Internet Computer,16,17.03,11.45,-0.32765707574867886,2024-04-13 21:00:56
1388,10418,14,2024,General,69.47,2024-04-08 00:47:03,The Open Network,16,5.47,5.78,0.056672760511883094,2024-04-13 21:00:32
1389,621,14,2024,General,69.27,2024-04-08 00:42:51,Cardano,16,0.582674,0.415745,-0.28648781308244414,2024-04-13 21:00:29
1390,986,14,2024,General,69.09,2024-04-08 00:43:04,Monero,16,131.82,109.67,-0.16803216507358515,2024-04-13 21:02:14
1391,3844,14,2024,General,68.86,2024-04-08 00:44:18,Trust Wallet Token,16,1.26,0.887131,-0.2959277777777778,2024-04-13 21:08:23
1392,22257,14,2024,General,68.76,2024-04-08 00:53:35,Pepe,16,6.77e-06,4.47e-06,-0.3397341211225997,2024-04-13 21:01:59
1393,984,14,2024,General,68.70,2024-04-08 00:43:04,TRON,16,0.119634,0.109247,-0.0868231439222964,2024-04-13 21:00:47
1394,981,14,2024,General,68.43,2024-04-08 00:43:04,Litecoin,16,100.64,72.97,-0.27494038155802863,2024-04-13 21:00:58
1395,3747,14,2024,General,68.37,2024-04-08 00:44:16,Solana,16,177.97,124.25,-0.3018486261729505,2024-04-13 21:00:16
1396,5613,14,2024,General,68.35,2024-04-08 00:44:54,Aave,16,117.75,74.55,-0.3668789808917198,2024-04-13 21:02:58
1397,6569,14,2024,General,68.30,2024-04-08 00:45:15,The Graph,16,0.335957,0.211248,-0.3712052435281897,2024-04-13 21:01:50
1398,4688,14,2024,General,68.28,2024-04-08 00:44:33,Polkadot,16,8.45,5.95,-0.2958579881656804,2024-04-13 21:00:41
1399,1036,14,2024,General,68.21,2024-04-08 00:43:11,Polygon,16,0.896547,0.610038,-0.3195694146542234,2024-04-13 21:00:54
1400,907,14,2024,General,68.09,2024-04-08 00:43:00,Decentraland,16,0.589481,0.393677,-0.3321633776152243,2024-04-13 21:04:26
1401,1069,14,2024,General,68.06,2024-04-08 00:43:15,Hedera Hashgraph,16,0.10546,0.073079,-0.3070453252417978,2024-04-13 21:01:37
1402,994,14,2024,General,67.86,2024-04-08 00:43:06,VeChain,16,0.0411554,0.0374099,-0.09100871331587103,2024-04-13 21:01:57
1403,147,14,2024,General,67.84,2024-04-08 00:42:37,Algorand,16,0.232635,0.152427,-0.34478045006125474,2024-04-13 21:02:45
1404,3288,14,2024,General,67.59,2024-04-08 00:44:11,Filecoin,16,8.55,5.25,-0.3859649122807018,2024-04-13 21:01:19
1405,7102,14,2024,General,67.44,2024-04-08 00:45:28,Flow - Dapper Labs,16,1.24,0.807536,-0.34876129032258063,2024-04-13 21:02:52
1406,998,14,2024,General,67.31,2024-04-08 00:43:06,Dogecoin,16,0.185049,0.138084,-0.2537976427865051,2024-04-13 21:00:25
1407,809,14,2024,General,67.26,2024-04-08 00:42:58,Crypto.com Coin,16,0.145284,0.119523,-0.17731477657553477,2024-04-13 21:01:26
1408,1011,14,2024,General,66.87,2024-04-08 00:43:08,Theta Network,16,2.65,1.83,-0.3094339622641509,2024-04-13 21:02:04
1409,6723,14,2024,General,66.69,2024-04-08 00:45:20,Lido DAO,16,2.52,1.66,-0.3412698412698413,2024-04-13 21:02:21
1410,376,15,2024,General,85.96,2024-04-14 22:05:36,Bitcoin,16,61846.0,64720.0,0.0464702648514051,2024-04-20 21:00:06
1411,978,15,2024,General,82.24,2024-04-14 22:05:54,Ethereum,16,2909.85,3154.43,0.08405244256576798,2024-04-20 21:00:09
1412,979,15,2024,General,73.88,2024-04-14 22:05:55,XRP,16,0.436237,0.528049,0.21046357828428128,2024-04-20 21:00:22
1413,345,15,2024,General,72.13,2024-04-14 22:05:34,Binance Coin,16,522.96,572.35,0.09444316964968637,2024-04-20 21:00:13
1414,3747,15,2024,General,72.09,2024-04-14 22:07:09,Solana,16,124.25,151.22,0.21706237424547284,2024-04-20 21:00:15
1415,8839,15,2024,General,70.59,2024-04-14 22:09:12,Internet Computer,16,11.45,15.22,0.3292576419213975,2024-04-20 21:00:56
1416,5518,15,2024,General,70.45,2024-04-14 22:07:44,Avalanche,16,30.43,37.93,0.24646730200460074,2024-04-20 21:00:33
1417,621,15,2024,General,69.84,2024-04-14 22:05:42,Cardano,16,0.415745,0.504053,0.21240904881598097,2024-04-20 21:00:29
1418,659,15,2024,General,69.66,2024-04-14 22:05:44,ChainLink,16,12.25,15.0,0.22448979591836735,2024-04-20 21:00:45
1419,10418,15,2024,General,69.62,2024-04-14 22:10:06,The Open Network,16,5.78,6.18,0.06920415224913486,2024-04-20 21:00:27
1420,3844,15,2024,General,69.52,2024-04-14 22:07:11,Trust Wallet Token,16,0.887131,1.14,0.2850413298599642,2024-04-20 21:07:31
1421,986,15,2024,General,69.23,2024-04-14 22:05:56,Monero,16,109.67,119.19,0.08680587216194033,2024-04-20 21:02:02
1422,21811,15,2024,General,69.15,2024-04-14 22:16:38,Arbitrum,16,0.927962,1.21,0.30393270414090234,2024-04-20 21:01:46
1423,769,15,2024,General,69.05,2024-04-14 22:05:48,Cosmos,16,7.49,8.64,0.15353805073431245,2024-04-20 21:01:25
1424,1069,15,2024,General,68.86,2024-04-14 22:06:08,Hedera Hashgraph,16,0.073079,0.086646,0.1856484078873547,2024-04-20 21:01:37
1425,6569,15,2024,General,68.79,2024-04-14 22:08:12,The Graph,16,0.211248,0.298259,0.41189029008558664,2024-04-20 21:01:55
1426,984,15,2024,General,68.72,2024-04-14 22:05:56,TRON,16,0.109247,0.110901,0.015140003844499187,2024-04-20 21:00:39
1427,1036,15,2024,General,68.68,2024-04-14 22:06:04,Polygon,16,0.610038,0.737217,0.2084771768316073,2024-04-20 21:00:48
1428,4688,15,2024,General,68.67,2024-04-14 22:07:26,Polkadot,16,5.95,7.24,0.21680672268907564,2024-04-20 21:00:43
1429,5613,15,2024,General,68.47,2024-04-14 22:07:47,Aave,16,74.55,91.66,0.2295103957075788,2024-04-20 21:03:18
1430,147,15,2024,General,68.10,2024-04-14 22:05:28,Algorand,16,0.152427,0.190079,0.2470166046697763,2024-04-20 21:02:48
1431,907,15,2024,General,68.03,2024-04-14 22:05:51,Decentraland,16,0.393677,0.471862,0.19860189952676943,2024-04-20 21:04:35
1432,994,15,2024,General,67.94,2024-04-14 22:05:58,VeChain,16,0.0374099,0.0422584,0.1296047302986642,2024-04-20 21:01:35
1433,981,15,2024,General,67.81,2024-04-14 22:05:55,Litecoin,16,72.97,85.26,0.16842538029327128,2024-04-20 21:00:51
1434,18126,15,2024,General,67.77,2024-04-14 22:14:19,Optimism,16,1.95,2.48,0.27179487179487183,2024-04-20 21:02:05
1435,1062,15,2024,General,67.76,2024-04-14 22:06:07,Fantom,16,0.59582,0.747642,0.25481185592964317,2024-04-20 21:02:20
1436,7102,15,2024,General,67.72,2024-04-14 22:08:28,Flow - Dapper Labs,16,0.807536,0.939783,0.16376607358681222,2024-04-20 21:02:55
1437,6009,15,2024,General,67.56,2024-04-14 22:07:58,Axie Infinity,16,6.5,7.61,0.1707692307692308,2024-04-20 21:03:40
1438,3288,15,2024,General,67.54,2024-04-14 22:07:04,Filecoin,16,5.25,6.59,0.2552380952380952,2024-04-20 21:01:28
1439,1011,15,2024,General,66.97,2024-04-14 22:06:01,Theta Network,16,1.83,2.29,0.2513661202185792,2024-04-20 21:02:13
1440,376,13,2024,General,85.82,2024-03-31 23:08:46,Bitcoin,17,69868.0,68453.0,-0.020252476097784394,2024-04-06 21:00:06
1441,978,13,2024,General,82.08,2024-03-31 23:09:02,Ethereum,17,3510.27,3359.61,-0.042919775401892124,2024-04-06 21:00:08
1442,979,13,2024,General,75.97,2024-03-31 23:09:02,XRP,17,0.625722,0.591011,-0.05547351699316957,2024-04-06 21:00:18
1443,5518,13,2024,General,71.86,2024-03-31 23:10:43,Avalanche,17,53.39,48.17,-0.09777111818692637,2024-04-06 21:00:28
1444,345,13,2024,General,71.67,2024-03-31 23:08:45,Binance Coin,17,606.21,585.35,-0.034410517807360506,2024-04-06 21:00:13
1445,10418,13,2024,General,70.51,2024-03-31 23:12:43,The Open Network,17,5.29,5.47,0.03402646502835533,2024-04-06 21:00:30
1446,1036,13,2024,General,70.20,2024-03-31 23:09:11,Polygon,17,0.98779,0.896547,-0.09237084805474845,2024-04-06 21:00:47
1447,8839,13,2024,General,70.01,2024-03-31 23:11:56,Internet Computer,17,18.22,17.03,-0.06531284302963763,2024-04-06 21:00:48
1448,621,13,2024,General,69.67,2024-03-31 23:08:52,Cardano,17,0.649495,0.582674,-0.10288146944934143,2024-04-06 21:00:26
1449,659,13,2024,General,69.30,2024-03-31 23:08:53,ChainLink,17,19.09,17.5,-0.08328968046097432,2024-04-06 21:00:38
1450,769,13,2024,General,69.08,2024-03-31 23:08:56,Cosmos,17,12.39,11.1,-0.10411622276029063,2024-04-06 21:01:09
1451,986,13,2024,General,68.95,2024-03-31 23:09:04,Monero,17,127.33,131.82,0.035262703212125934,2024-04-06 21:02:08
1452,4688,13,2024,General,68.94,2024-03-31 23:10:26,Polkadot,17,9.49,8.45,-0.1095890410958905,2024-04-06 21:00:34
1453,3844,13,2024,General,68.94,2024-03-31 23:10:14,Trust Wallet Token,17,1.38,1.26,-0.08695652173913036,2024-04-06 21:06:14
1454,3747,13,2024,General,68.87,2024-03-31 23:10:12,Solana,17,195.04,177.97,-0.08752050861361768,2024-04-06 21:00:16
1455,1069,13,2024,General,68.74,2024-03-31 23:09:15,Hedera Hashgraph,17,0.114848,0.10546,-0.0817428252995264,2024-04-06 21:01:23
1456,984,13,2024,General,68.65,2024-03-31 23:09:03,TRON,17,0.122465,0.119634,-0.02311680888417099,2024-04-06 21:00:43
1457,907,13,2024,General,68.55,2024-03-31 23:08:59,Decentraland,17,0.66595,0.589481,-0.11482693895938134,2024-04-06 21:03:22
1458,5613,13,2024,General,68.52,2024-03-31 23:10:45,Aave,17,125.16,117.75,-0.059204218600191726,2024-04-06 21:02:30
1459,6569,13,2024,General,68.16,2024-03-31 23:11:05,The Graph,17,0.390797,0.335957,-0.1403286105062219,2024-04-06 21:01:31
1460,1013,13,2024,General,67.99,2024-03-31 23:09:08,KuCoin Shares,17,10.79,10.4,-0.036144578313252906,2024-04-06 21:03:55
1461,994,13,2024,General,67.90,2024-03-31 23:09:05,VeChain,17,0.0452335,0.0411554,-0.09015663169995691,2024-04-06 21:01:37
1462,7102,13,2024,General,67.75,2024-03-31 23:11:17,Flow - Dapper Labs,17,1.31,1.24,-0.05343511450381684,2024-04-06 21:02:19
1463,6723,13,2024,General,67.40,2024-03-31 23:11:10,Lido DAO,17,2.82,2.52,-0.1063829787234042,2024-04-06 21:02:00
1464,1062,13,2024,General,67.16,2024-03-31 23:09:14,Fantom,17,0.941835,0.838055,-0.11018915202769061,2024-04-06 21:01:53
1465,1011,13,2024,General,67.10,2024-03-31 23:09:08,Theta Network,17,2.81,2.65,-0.05693950177935948,2024-04-06 21:01:50
1466,18126,13,2024,General,66.69,2024-03-31 23:16:07,Optimism,17,3.68,3.0,-0.18478260869565222,2024-04-06 21:01:28
